,iyear,country_txt,latitude,longitude,nkill,gname
60244,2017,Turkey,38.460168,40.644826,1,Kurdistan Workers' Party (PKK)
52389,2016,Turkey,38.456957,40.645886,0,Unknown
38962,2014,Turkey,38.454944,40.646808,2,Kurdistan Workers' Party (PKK)
4481,1992,Turkey,38.457543,40.647071,2,Kurdistan Workers' Party (PKK)
4884,1992,Turkey,38.457543,40.647071,3,Kurdistan Workers' Party (PKK)
5163,1994,Turkey,38.457543,40.647071,8,Kurdistan Workers' Party (PKK)
21485,2011,Turkey,38.457543,40.647071,0,Kurdistan Workers' Party (PKK)
25892,2012,Turkey,38.457543,40.647071,2,Kurdistan Workers' Party (PKK)
27195,2012,Turkey,38.457543,40.647071,3,Kurdistan Workers' Party (PKK)
37946,2014,Turkey,38.455622,40.647341,0,Kurdistan Workers' Party (PKK)
40954,2014,Turkey,38.455659,40.647401,1,Unknown
38001,2014,Turkey,38.45721,40.647462,0,Kurdistan Workers' Party (PKK)
47488,2015,Turkey,38.458431,40.648369,2,Kurdistan Workers' Party (PKK)
61314,2017,Turkey,38.45,40.65,1,Kurdistan Workers' Party (PKK)
52221,2016,Turkey,38.453699,40.651315,3,Kurdistan Workers' Party (PKK)
56325,2016,Turkey,38.457415,40.652011,2,Kurdistan Workers' Party (PKK)
47559,2015,Turkey,38.453188,40.652057,0,Kurdistan Workers' Party (PKK)
47818,2015,Turkey,38.453188,40.652057,0,Kurdistan Workers' Party (PKK)
47819,2015,Turkey,38.453188,40.652057,0,Kurdistan Workers' Party (PKK)
48224,2015,Turkey,38.453188,40.652057,5,Kurdistan Workers' Party (PKK)
49017,2015,Turkey,38.453188,40.652057,0,Unknown
49728,2015,Turkey,38.453188,40.652057,2,Kurdistan Workers' Party (PKK)
51545,2016,Turkey,38.453188,40.652057,6,Kurdistan Workers' Party (PKK)
56221,2016,Turkey,38.453188,40.652057,0,Kurdistan Workers' Party (PKK)
56200,2016,Turkey,38.457284,40.652105,0,Kurdistan Workers' Party (PKK)
55551,2016,Turkey,37.849694,40.660986,0,Kurdistan Workers' Party (PKK)
26559,2012,Turkey,38.919025,40.661031,10,Kurdistan Workers' Party (PKK)
54169,2016,Turkey,37.846512,40.661295,1,Kurdistan Workers' Party (PKK)
22000,2011,Turkey,38.325593,40.665117,0,Kurdistan Workers' Party (PKK)
47480,2015,Turkey,37.849762,40.668495,0,Kurdistan Workers' Party (PKK)
52429,2016,Turkey,37.850055,40.668688,1,Kurdistan Workers' Party (PKK)
62151,2017,Syria,35.464344,40.669575,21,Islamic State of Iraq (ISIL)
48845,2015,Turkey,37.850224,40.669994,1,Kurdistan Workers' Party (PKK)
15975,2009,Turkey,38.426625,40.670188,9,Unknown
25026,2012,Turkey,38.426625,40.670188,2,Kurdistan Workers' Party (PKK)
25059,2012,Turkey,38.426625,40.670188,0,Kurdistan Workers' Party (PKK)
25834,2012,Turkey,38.426625,40.670188,2,Kurdistan Workers' Party (PKK)
27392,2012,Turkey,38.426625,40.670188,0,Kurdistan Workers' Party (PKK)
30952,2013,Turkey,38.426625,40.670188,0,Kurdistan Workers' Party (PKK)
34329,2013,Turkey,38.426625,40.670188,0,Kurdistan Workers' Party (PKK)
55237,2016,Turkey,38.424951,40.670409,4,Kurdistan Workers' Party (PKK)
28729,2013,Turkey,38.425622,40.671172,0,Kurdistan Workers' Party (PKK)
3486,1990,Turkey,37.8452,40.67561,0,Kurdistan Workers' Party (PKK)
21999,2011,Turkey,38.318819,40.680463,0,Kurdistan Workers' Party (PKK)
2928,1989,Turkey,37.490812,40.682211,1,Kurdistan Workers' Party (PKK)
47589,2015,Turkey,38.681707,40.685157,0,Kurdistan Workers' Party (PKK)
53354,2016,Turkey,37.526388,40.686077,1,Kurdistan Workers' Party (PKK)
21998,2011,Turkey,38.310464,40.716033,0,Kurdistan Workers' Party (PKK)
53355,2016,Turkey,37.318761,40.718147,0,Kurdistan Workers' Party (PKK)
925,1980,Turkey,37.323032,40.723888,4,Other
2297,1987,Turkey,37.320127,40.724175,8,Other
26959,2012,Turkey,37.321163,40.724477,1,Unknown
2238,1986,Turkey,37.322739,40.724568,1,Other
2239,1986,Turkey,37.322736,40.724568,1,Kurdistan Workers' Party (PKK)
28477,2013,Syria,36.054962,40.72496,8,Other
28478,2013,Syria,36.054962,40.72496,8,Other
51599,2016,Syria,36.054962,40.72496,1,Islamic State of Iraq (ISIL)
61413,2017,Syria,36.054962,40.72496,5,Islamic State of Iraq (ISIL)
2830,1989,Turkey,37.321856,40.725008,0,Kurdistan Workers' Party (PKK)
501,1978,Turkey,37.320397,40.727552,1,Unknown
3240,1990,Turkey,37.322219,40.728335,3,Kurdistan Workers' Party (PKK)
9589,2005,Turkey,38.654722,40.728611,1,Kurdistan Workers' Party (PKK)
57211,2016,Turkey,37.314823,40.733429,0,Kurdistan Workers' Party (PKK)
799,1979,Turkey,37.312903,40.733951,4,Other
3957,1991,Turkey,37.312903,40.733951,1,Kurdistan Workers' Party (PKK)
4991,1994,Turkey,37.312903,40.733951,17,Kurdistan Workers' Party (PKK)
5464,1994,Turkey,37.312903,40.733951,4,Kurdistan Workers' Party (PKK)
5512,1994,Turkey,37.312903,40.733951,1,Kurdistan Workers' Party (PKK)
5755,1995,Turkey,37.312903,40.733951,0,Kurdistan Workers' Party (PKK)
6126,1995,Turkey,37.312903,40.733951,3,Kurdistan Workers' Party (PKK)
7340,1999,Turkey,37.312903,40.733951,0,Kurdistan Workers' Party (PKK)
28183,2013,Turkey,37.312903,40.733951,1,Kurdistan Workers' Party (PKK)
50088,2015,Turkey,37.312903,40.733951,1,Kurdistan Workers' Party (PKK)
55226,2016,Turkey,37.312903,40.733951,0,Unknown
2690,1988,Turkey,37.334199,40.737871,3,Kurdistan Workers' Party (PKK)
38943,2014,Syria,36.503593,40.740627,0,Unknown
40046,2014,Syria,36.503593,40.740627,6,Islamic State of Iraq (ISIL)
40489,2014,Syria,36.503593,40.740627,3,Islamic State of Iraq (ISIL)
42044,2014,Syria,36.503593,40.740627,16,Islamic State of Iraq (ISIL)
42045,2014,Syria,36.503593,40.740627,16,Islamic State of Iraq (ISIL)
42046,2014,Syria,36.503593,40.740627,0,Unknown
45030,2015,Syria,36.503593,40.740627,25,Islamic State of Iraq (ISIL)
45031,2015,Syria,36.503593,40.740627,25,Islamic State of Iraq (ISIL)
45150,2015,Syria,36.503593,40.740627,2,Unknown
45908,2015,Syria,36.503593,40.740627,24,Islamic State of Iraq (ISIL)
45909,2015,Syria,36.503593,40.740627,2,Islamic State of Iraq (ISIL)
45910,2015,Syria,36.503593,40.740627,1,Islamic State of Iraq (ISIL)
45911,2015,Syria,36.503593,40.740627,1,Islamic State of Iraq (ISIL)
46394,2015,Syria,36.503593,40.740627,5,Islamic State of Iraq (ISIL)
46395,2015,Syria,36.503593,40.740627,5,Islamic State of Iraq (ISIL)
46414,2015,Syria,36.503593,40.740627,0,Islamic State of Iraq (ISIL)
46415,2015,Syria,36.503593,40.740627,0,Islamic State of Iraq (ISIL)
46495,2015,Syria,36.503593,40.740627,40,Islamic State of Iraq (ISIL)
46531,2015,Syria,36.503593,40.740627,40,Islamic State of Iraq (ISIL)
46532,2015,Syria,36.503593,40.740627,39,Islamic State of Iraq (ISIL)
46898,2015,Syria,36.503593,40.740627,1,Islamic State of Iraq (ISIL)
46899,2015,Syria,36.503593,40.740627,13,Islamic State of Iraq (ISIL)
46900,2015,Syria,36.503593,40.740627,2,Islamic State of Iraq (ISIL)
46925,2015,Syria,36.503593,40.740627,50,Islamic State of Iraq (ISIL)
